"Date","S_level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3","natlev_m","natlev_ft"
"1996-08-01",4199.5,4197.9,1280.0076,1279.51992,2456113673.34478,1378825371.64554,11473147480.8638,6075007054.60568,17548154535.4695,1279.82569556377,4198.90320066854
"1996-09-01",4198.9,4197.5,1279.82472,1279.398,2366847643.53626,1357542850.0247,11032244349.9932,5907923767.07588,16940168117.069,1279.66524313714,4198.37678194598
"1996-10-01",4198.5,4197.2,1279.7028,1279.30656,2321935459.90983,1324169881.41545,10745806998.3555,5784933767.99344,16530740766.3489,1279.55517843213,4198.01567727077
"1996-11-01",4198.3,4197.1,1279.64184,1279.27608,2292990565.49871,1313045558.54573,10605959279.8127,5743937101.63272,16349896381.4454,1279.50498835881,4197.85101167587
"1996-12-01",4198.6,4197.2,1279.73328,1279.30656,2333163505.81639,1324169881.41545,10817416336.2646,5784933767.99344,16602350104.258,1279.57442888191,4198.0788349144
"1997-01-01",4198.9,4197.4,1279.82472,1279.36752,2366847643.53626,1346418527.15498,11032244349.9932,5866927100.71517,16899171450.7083,1279.6542221685,4198.34062391242
"1997-02-01",4199.6,4197.8,1280.03808,1279.48944,2473687856.51722,1373504741.24036,11549190941.1887,6033236232.72339,17582427173.912,1279.83469009743,4198.93271029339
"1997-03-01",4200,4198,1280.16,1279.5504,2543984589.20678,1384146002.05076,11853364782.4869,6116777876.48829,17970142658.9752,1279.93384979299,4199.25803737857
"1997-04-01",4200.4,4198.4,1280.28192,1279.67232,2628212574.7249,1431377294.8734,12172813615.7086,6290610049.34947,18463423665.058,1280.05789310792,4199.66500363491
"1997-05-01",4200.9,4198.8,1280.43432,1279.79424,2707712059.02078,1464954291.99948,12578565792.0509,6467661706.8859,19046227498.9368,1280.20078463029,4200.13380784217
"1997-06-01",4201.2,4198.9,1280.52576,1279.82472,2771261878.6061,1472210683.3063,12830881932.0877,6512192911.65975,19343074843.7474,1280.27172403617,4200.3665486751
"1997-07-01",4201.2,4199,1280.52576,1279.8552,2771261878.6061,1479467074.61307,12830881932.0877,6556724116.43327,19387606048.521,1280.28236592758,4200.401463017
"1997-08-01",4200.8,4198.9,1280.40384,1279.82472,2693101437.04167,1472210683.3063,12497093300.0415,6512192911.65975,19009286211.7012,1280.19195654739,4200.10484431559
"1997-09-01",4200.3,4198.8,1280.25144,1279.79424,2607155578.34541,1464954291.99948,12092951407.4033,6467661706.8859,18560613114.2892,1280.081971622,4199.74400138451
"1997-10-01",4200.2,4199,1280.22096,1279.8552,2586098581.96592,1479467074.61307,12013089199.098,6556724116.43327,18569813315.5313,1280.08425095558,4199.75147951305
"1997-11-01",4200,4198.9,1280.16,1279.82472,2543984589.20678,1472210683.3063,11853364782.4869,6512192911.65975,18365557694.1467,1280.03364698679,4199.58545599341
"1997-12-01",4200.3,4199.2,1280.25144,1279.91616,2607155578.34541,1498506996.04726,12092951407.4033,6648944593.00134,18741896000.4046,1280.12688413627,4199.89135215311
"1998-01-01",4200.4,4199.2,1280.28192,1279.91616,2628212574.7249,1498506996.04726,12172813615.7086,6648944593.00134,18821758208.7099,1280.14666985707,4199.95626593526
"1998-02-01",4200.9,4199.8,1280.43432,1280.09904,2707712059.02078,1544278521.27126,12578565792.0509,6928229298.48226,19506795090.5331,1280.31084925403,4200.49491225075
"1998-03-01",4201.4,4200.2,1280.58672,1280.22096,2820201076.2124,1561034632.99602,13001725580.1157,7117562532.80358,20119288112.9193,1280.4551062223,4200.96819626738
"1998-04-01",4202,4200.8,1280.7696,1280.40384,2916487287.74448,1574677979.78589,13526493231.5915,7404492109.33381,20930985340.9253,1280.63967742799,4201.5737448425
"1998-05-01",4202.4,4201.2,1280.89152,1280.52576,2957929847.8591,1588207288.00011,13885395355.6305,7597361651.12553,21482757006.756,1280.76240587656,4201.97639723281
"1998-06-01",4202.7,4201.7,1280.98296,1280.67816,2989680675.78977,1610592700.44698,14157623394.6824,7841112408.53932,21998735803.2217,1280.8752595622,4202.34665210695
"1998-07-01",4203.1,4202.2,1281.10488,1280.83056,3031490569.23308,1632380933.10602,14524256340.7077,8088188453.82485,22612444794.5326,1281.00799249058,4202.78212759376
"1998-08-01",4202.7,4202.1,1280.98296,1280.80008,2989680675.78977,1627346021.07725,14157623394.6824,8038398051.48484,22196021446.1672,1280.91836049162,4202.48805935572
"1998-09-01",4202.1,4201.8,1280.80008,1280.70864,2926847927.77312,1614498836.64751,13616218762.601,7890277488.7414,21506496251.3424,1280.76768610539,4201.99372081822
"1998-10-01",4201.9,4201.7,1280.73912,1280.67816,2902123965.19865,1610592700.44698,13438624066.0988,7841112408.53932,21279736474.6381,1280.71724880077,4201.82824409701
"1998-11-01",4202.1,4201.6,1280.80008,1280.64768,2926847927.77312,1606686564.24649,13616218762.601,7791947328.3376,21408166090.9386,1280.74581490616,4201.92196491522
"1998-12-01",4202.2,4201.7,1280.83056,1280.67816,2937208567.80183,1610592700.44698,13705944293.6113,7841112408.53932,21547056702.1506,1280.77658137778,4202.02290478273
"1999-01-01",4202.3,4201.8,1280.86104,1280.70864,2947569207.83046,1614498836.64751,13795669824.6209,7890277488.7414,21685947313.3623,1280.80692476386,4202.12245657433
"1999-02-01",4202.7,4202.2,1280.98296,1280.83056,2989680675.78977,1632380933.10602,14157623394.6824,8088188453.82485,22245811848.5072,1280.92912680814,4202.52338191648
"1999-03-01",4203,4202.5,1281.0744,1280.922,3021765957.64266,1647485669.19225,14431377156.7445,8237559660.84414,22668936817.5886,1281.02014437709,4202.82199598782
"1999-04-01",4203.2,4202.7,1281.13536,1280.98296,3041215180.82342,1653972471.19661,14617135524.6703,8338449671.56565,22955585196.2359,1281.08168494984,4203.02390075407
"1999-05-01",4203.5,4202.9,1281.2268,1281.04392,3070389015.59453,1660459273.20096,14895773076.5585,8439339682.28716,23335112758.8457,1281.1620036611,4203.28741358628
"1999-06-01",4203.9,4203.1,1281.34872,1281.10488,3104629846.35486,1670728691.29194,15272965837.3843,8540931720.33238,23813897557.7167,1281.26272065133,4203.61784990593
"1999-07-01",4204,4203.2,1281.3792,1281.13536,3113190054.04497,1677754708.38069,15367264027.5911,8592078753.01664,23959342780.6077,1281.29298917388,4203.71715608229
"1999-08-01",4203.4,4202.9,1281.19632,1281.04392,3060664404.00418,1660459273.20096,14802893892.596,8439339682.28716,23242233574.8832,1281.14234781237,4203.22292589361
"1999-09-01",4202.9,4202.7,1281.04392,1280.98296,3011070863.69172,1653972471.19661,14340125902.724,8338449671.56565,22678575574.2897,1281.02221775084,4202.82879839513
"1999-10-01",4202.5,4202.2,1280.922,1280.83056,2968290487.88781,1632380933.10602,13975120886.6407,8088188453.82485,22063309340.4656,1280.88936692161,4202.39293609451
"1999-11-01",4202.4,4202,1280.89152,1280.7696,2957929847.8591,1622311109.04852,13885395355.6305,7988607649.1452,21874003004.7757,1280.84800922881,4202.25724812602
"1999-12-01",4202.4,4202,1280.89152,1280.7696,2957929847.8591,1622311109.04852,13885395355.6305,7988607649.1452,21874003004.7757,1280.84800922881,4202.25724812602
"2000-01-01",4202.5,4202,1280.922,1280.7696,2968290487.88781,1622311109.04852,13975120886.6407,7988607649.1452,21963728535.7859,1280.86761153601,4202.32156015752
"2000-02-01",4202.8,4202.2,1281.01344,1280.83056,3000375769.7407,1632380933.10602,14248874648.7029,8088188453.82485,22337063102.5277,1280.94875568356,4202.58778111404
"2000-03-01",4203.2,4202.7,1281.13536,1280.98296,3041215180.82342,1653972471.19661,14617135524.6703,8338449671.56565,22955585196.2359,1281.08168494984,4203.02390075407
"2000-04-01",4203.4,4202.8,1281.19632,1281.01344,3060664404.00418,1657215872.19877,14802893892.596,8388894676.92622,23191788569.5222,1281.13167222983,4203.18790101652
"2000-05-01",4203.3,4202.8,1281.16584,1281.01344,3050939792.41377,1657215872.19877,14710014708.6328,8388894676.92622,23098909385.559,1281.11201638111,4203.12341332384
"2000-06-01",4203.1,4202.6,1281.10488,1280.95248,3031490569.23308,1650729070.19442,14524256340.7077,8288004666.20471,22812261006.9124,1281.05097455785,4202.92314487485
"2000-07-01",4202.4,4202.1,1280.89152,1280.80008,2957929847.8591,1627346021.07725,13885395355.6305,8038398051.48484,21923793407.1153,1280.85888692161,4202.29293609451
"2000-08-01",4201.9,4201.6,1280.73912,1280.64768,2902123965.19865,1606686564.24649,13438624066.0988,7791947328.3376,21230571394.4364,1280.70631320115,4201.79236614551
"2000-09-01",4201.4,4201.1,1280.58672,1280.49528,2820201076.2124,1583349574.6515,13001725580.1157,7548888118.78898,20550613698.9047,1280.55361638896,4201.29139235223
"2000-10-01",4201.1,4200.7,1280.49528,1280.37336,2746792279.80303,1572771039.02742,12745460108.074,7356530870.77486,20101990978.8489,1280.45103296686,4200.95483256845
"2000-11-01",4201.2,4200.7,1280.52576,1280.37336,2771261878.6061,1572771039.02742,12830881932.0877,7356530870.77486,20187412802.8626,1280.4709371713,4201.02013507644
"2000-12-01",4201.1,4200.5,1280.49528,1280.3124,2746792279.80303,1568957157.51045,12745460108.074,7260608393.65659,20006068501.7306,1280.42844444152,4200.88072323335
"2001-01-01",4201.2,4200.6,1280.52576,1280.34288,2771261878.6061,1570864098.26893,12830881932.0877,7308569632.21554,20139451564.3032,1280.45985445906,4200.98377447199
"2001-02-01",4201.2,4200.7,1280.52576,1280.37336,2771261878.6061,1572771039.02742,12830881932.0877,7356530870.77486,20187412802.8626,1280.4709371713,4201.02013507644
"2001-03-01",4201.4,4200.8,1280.58672,1280.40384,2820201076.2124,1574677979.78589,13001725580.1157,7404492109.33381,20406217689.4495,1280.5207460155,4201.18354991961
"2001-04-01",4201.5,4200.9,1280.6172,1280.43432,2844670675.01547,1576584920.54438,13087147404.1294,7452453347.89312,20539600752.0225,1280.55110939671,4201.28316731203
"2001-05-01",4201.6,4201,1280.64768,1280.4648,2859033997.56137,1578491861.30286,13175016569.622,7500414586.45208,20675431156.0741,1280.58202989185,4201.38461250606
"2001-06-01",4201.1,4200.5,1280.49528,1280.3124,2746792279.80303,1568957157.51045,12745460108.074,7260608393.65659,20006068501.7306,1280.42844444152,4200.88072323335
"2001-07-01",4200.7,4200.2,1280.37336,1280.22096,2678490815.06267,1561034632.99602,12415620808.0326,7117562532.80358,19533183340.8362,1280.31708599083,4200.51537398565
"2001-08-01",4200.1,4199.6,1280.19048,1280.03808,2565041585.58628,1532804092.55612,11933226990.7922,6834259971.39639,18767486962.1886,1280.13322425177,4199.91215305698
"2001-09-01",4199.5,4199.1,1280.0076,1279.88568,2456113673.34478,1488987035.3302,11473147480.8638,6602834354.71748,18075981835.5813,1279.96073989116,4199.34625948542
"2001-10-01",4199.11,4198.68,1279.888728,1279.757664,2395244045.90123,1456246622.43134,11185098322.3537,6414224261.15754,17599322583.5113,1279.83912413977,4198.94725767642
"2001-11-01",4198.81,4198.42,1279.797288,1279.678416,2356742402.22028,1433738859.51457,10967795945.8745,6299301657.99264,17267097603.8671,1279.75193479878,4198.66120340806
"2001-12-01",4198.93,4198.4,1279.833864,1279.67232,2370216057.3082,1431377294.8734,11053727151.3657,6290610049.34947,17344337200.7152,1279.7722056091,4198.72770869128
"2002-01-01",4199.18,4198.7,1279.910064,1279.76376,2406169363.64752,1457697900.69272,11236799453.3684,6423130502.11238,17659929955.4808,1279.85502997812,4198.99944218544
"2002-02-01",4199.28,4198.8,1279.940544,1279.79424,2421776960.42798,1464954291.99948,11310658211.961,6467661706.8859,17778319918.8469,1279.88511422571,4199.09814378513
"2002-03-01",4199.53,4198.99,1280.016744,1279.852152,2461385928.29654,1478741435.48238,11495960518.9614,6552270995.95585,18048231514.9173,1279.95368948817,4199.32312824202
"2002-04-01",4199.56,4199,1280.025888,1279.8552,2466658183.24819,1479467074.61307,11518773557.0585,6556724116.43327,18075497673.4918,1279.9606168822,4199.34585591274
"2002-05-01",4199.77,4199.27,1280.089896,1279.937496,2503563967.91023,1505170968.54923,11678464823.7402,6681221759.80019,18359686583.5404,1280.03219242953,4199.58068382391
"2002-06-01",4199.46,4198.97,1279.995408,1279.846056,2449870634.63267,1477290157.22106,11443603977.4271,6543364755.00135,17986968732.4284,1279.93812472011,4199.27206273003
"2002-07-01",4199.04,4198.59,1279.867392,1279.730232,2384318728.15506,1449715870.25521,11133397191.3396,6374146176.86111,17507543368.2007,1279.81503754247,4198.86823340704
"2002-08-01",4198.38,4197.95,1279.666224,1279.53516,2304568523.26318,1381485686.84813,10661898367.2299,6095892465.54683,16757790832.7767,1279.61621538665,4198.21592974621
"2002-09-01",4197.7,4197.27,1279.45896,1279.327896,2214847979.15541,1331956907.42429,10193147195.0333,5813631434.44606,16006778629.4794,1279.40943665117,4197.53752182143
"2002-10-01",4197.5,4197.14,1279.398,1279.288272,2191697816.00431,1317495287.6936,10057786857.0565,5760335768.17695,15818122625.2334,1279.3559164532,4197.36193062073
"2002-11-01",4197.31,4196.88,1279.340088,1279.209024,2162852677.59203,1294345164.85224,9932581762.65122,5655913963.99714,15588495726.6484,1279.29044016512,4197.14711340262
"2002-12-01",4197.24,4196.9,1279.318752,1279.21512,2152225521.33486,1295607843.32287,9886453569.97554,5663751709.20967,15550205279.1852,1279.27952194785,4197.11129247983
"2003-01-01",4197.37,4197,1279.358376,1279.2456,2171961668.66958,1301921235.67593,9972120213.51602,5702940435.2717,15675060648.7877,1279.31512346579,4197.2280953602
"2003-02-01",4197.47,4197.19,1279.388856,1279.303512,2187143320.46559,1323057449.12846,10038017631.6243,5780834101.3573,15818851732.9816,1279.35612435249,4197.36261270501
"2003-03-01",4197.68,4197.32,1279.452864,1279.343136,2212532962.84037,1337519068.85915,10179611161.236,5834129767.62641,16013740928.8624,1279.41137551791,4197.54388293276
"2003-04-01",4197.61,4197.2,1279.431528,1279.30656,2204430405.73748,1324169881.41545,10132235042.9441,5784933767.99344,15917168810.9375,1279.38415868714,4197.45458886856
"2003-05-01",4197.66,4197.2,1279.446768,1279.30656,2210217946.52523,1324169881.41545,10166075127.4382,5784933767.99344,15951008895.4316,1279.39380791872,4197.48624645248
"2003-06-01",4197.6,4197.03,1279.42848,1279.254744,2203272897.57992,1305258532.53689,10125467026.0452,5715239435.1801,15840706461.2253,1279.36235605483,4197.38305792268
"2003-07-01",4196.91,4196.5,1279.218168,1279.0932,2102580320.37695,1270354273.91055,9671258229.49735,5506996804.96094,15178255034.4583,1279.17042087991,4196.75334934354
"2003-08-01",4196.35,4195.97,1279.04748,1278.931656,2020119814.69691,1236970983.71665,9319775831.61765,5304707714.97922,14624483546.5969,1279.00302953564,4196.20416514317
"2003-09-01",4195.75,4195.5,1278.8646,1278.7884,1925918816.1219,1184032082.17063,8960283429.20186,5133085918.48485,14093369347.6867,1278.83524730661,4195.65369851249
"2003-10-01",4195.43,4195.04,1278.767064,1278.648192,1876297265.81123,1157620294.27362,8774958115.19142,4969039632.28895,13743997747.4804,1278.72112201713,4195.27927170975
"2003-11-01",4195.19,4194.69,1278.693912,1278.541512,1850860334.15541,1114353143.02236,8639090362.18826,4850925449.74225,13490015811.9305,1278.63722637822,4195.0040235506
"2003-12-01",4195.08,4194.62,1278.660384,1278.520176,1839201740.47984,1105101745.65784,8576817642.06189,4827475610.49503,13404293252.5569,1278.6072627847,4194.90571779758
"2004-01-01",4195.16,4194.74,1278.684768,1278.556752,1847680717.69847,1120961283.99698,8622106893.06308,4867675334.91877,13489782227.9818,1278.63714922047,4195.00377040838
"2004-02-01",4195.5,4194.9,1278.7884,1278.60552,1883716370.87753,1142107335.1159,8814586209.81741,4921274967.48392,13735861177.3013,1278.71843433483,4195.27045385443
"2004-03-01",4195.83,4195.28,1278.888984,1278.721344,1939423598.59998,1171400357.52424,9006906539.40444,5054628998.9999,14061535538.4043,1278.82501150231,4195.6201164774
"2004-04-01",4196.25,4195.77,1279.017,1278.870696,2005263085.17388,1214443791.56939,9258691493.60871,5231677163.27949,14490368656.8882,1278.96188438374,4196.06917448735
"2004-05-01",4196.18,4195.5,1278.995664,1278.7884,1994863374.50771,1184032082.17063,9215932457.00226,5133085918.48485,14349018375.4871,1278.91744838388,4195.92338708622
"2004-06-01",4195.91,4195.41,1278.913368,1278.760968,1952928381.07819,1178864558.45167,9053529649.60745,5100989905.96838,14154519555.5758,1278.85490947003,4195.71820692267
"2004-07-01",4195.43,4194.95,1278.767064,1278.62076,1876297265.81123,1148715476.09053,8774958115.19142,4938024852.66043,13712982967.8518,1278.71087717532,4195.24566002402
"2004-08-01",4194.91,4194.45,1278.608568,1278.46836,1812953676.02342,1087376088.02599,8483393113.80206,4770818839.18772,13254211952.9898,1278.55467255033,4194.73317765855
"2004-09-01",4194.38,4193.96,1278.447024,1278.319008,1720972905.68224,1068927331.16166,8201583710.66719,4609797243.4609,12811380954.1281,1278.39755671645,4194.21770576264
"2004-10-01",4194.12,4193.67,1278.367776,1278.230616,1697068708.79103,1056938127.74551,8066109684.96742,4516212983.59962,12582322668.567,1278.31504268896,4193.94699044935
"2004-11-01",4194.22,4193.72,1278.398256,1278.245856,1706262630.67224,1059005231.78277,8118215079.46715,4532348200.81705,12650563280.2842,1278.33990260916,4194.02855186732
"2004-12-01",4194.33,4193.63,1278.431784,1278.218424,1716375944.74164,1055284444.51567,8175531013.41733,4503304809.82549,12678835823.2428,1278.35003848655,4194.06180605825
"2005-01-01",4194.49,4193.87,1278.480552,1278.291576,1731086219.75157,1065206543.8946,8258899644.61698,4580753852.46958,12839653497.0866,1278.40769259385,4194.25095995357
"2005-02-01",4195.28,4194.65,1278.721344,1278.52932,1860399183.52638,1109066630.24268,8690040769.56466,4837525541.60109,13527566311.1657,1278.64963010732,4195.04471819988
"2005-03-01",4195.52,4194.8,1278.794496,1278.57504,1887092566.49706,1128891053.16655,8826241987.36826,4887775197.13064,13714017184.4989,1278.71121879909,4195.24678083692
"2005-04-01",4195.77,4194.95,1278.870696,1278.62076,1929295011.74136,1148715476.09053,8971939206.75229,4938024852.66043,13909964059.4127,1278.77594422229,4195.45913458757
"2005-05-01",4196.22,4195.35,1279.007856,1278.74268,2000806066.3169,1175419542.63902,9240366192.20575,5079592564.29064,14319958756.4964,1278.90810458935,4195.89273159237
